Postnummer,Poststed,Terminal_ID,Kommunenavn,Fylkenavn
4006,STAVANGER,9,STAVANGER,ROGALAND
4007,STAVANGER,9,STAVANGER,ROGALAND
4008,STAVANGER,9,STAVANGER,ROGALAND
4009,STAVANGER,9,STAVANGER,ROGALAND
4010,STAVANGER,9,STAVANGER,ROGALAND
4011,STAVANGER,9,STAVANGER,ROGALAND
4012,STAVANGER,9,STAVANGER,ROGALAND
4013,STAVANGER,9,STAVANGER,ROGALAND
4014,STAVANGER,9,STAVANGER,ROGALAND
4015,STAVANGER,9,STAVANGER,ROGALAND
4016,STAVANGER,9,STAVANGER,ROGALAND
4017,STAVANGER,9,STAVANGER,ROGALAND
4018,STAVANGER,9,STAVANGER,ROGALAND
4019,STAVANGER,9,STAVANGER,ROGALAND
4020,STAVANGER,9,STAVANGER,ROGALAND
4021,STAVANGER,9,STAVANGER,ROGALAND
4022,STAVANGER,9,STAVANGER,ROGALAND
4023,STAVANGER,9,STAVANGER,ROGALAND
4024,STAVANGER,9,STAVANGER,ROGALAND
4025,STAVANGER,9,STAVANGER,ROGALAND
4026,STAVANGER,9,STAVANGER,ROGALAND
4027,STAVANGER,9,STAVANGER,ROGALAND
4028,STAVANGER,9,STAVANGER,ROGALAND
4029,STAVANGER,9,STAVANGER,ROGALAND
4031,STAVANGER,9,STAVANGER,ROGALAND
4032,STAVANGER,9,STAVANGER,ROGALAND
4033,STAVANGER,9,STAVANGER,ROGALAND
4034,STAVANGER,9,STAVANGER,ROGALAND
4035,STAVANGER,9,STAVANGER,ROGALAND
4036,STAVANGER,9,STAVANGER,ROGALAND
4041,HAFRSFJORD,9,STAVANGER,ROGALAND
4042,HAFRSFJORD,9,STAVANGER,ROGALAND
4043,HAFRSFJORD,9,STAVANGER,ROGALAND
4044,HAFRSFJORD,9,STAVANGER,ROGALAND
4045,HAFRSFJORD,9,STAVANGER,ROGALAND
4046,HAFRSFJORD,9,STAVANGER,ROGALAND
4047,HAFRSFJORD,9,STAVANGER,ROGALAND
4048,HAFRSFJORD,9,STAVANGER,ROGALAND
4049,HAFRSFJORD,9,STAVANGER,ROGALAND
4050,SOLA,9,SOLA,ROGALAND
4051,SOLA,9,SOLA,ROGALAND
4052,RØYNEBERG,9,SOLA,ROGALAND
4053,RÆGE,9,SOLA,ROGALAND
4054,TJELTA,9,SOLA,ROGALAND
4055,SOLA,9,SOLA,ROGALAND
4056,TANANGER,9,SOLA,ROGALAND
4057,TANANGER,9,SOLA,ROGALAND
4058,TANANGER,9,SOLA,ROGALAND
4059,RØYNEBERG,9,SOLA,ROGALAND
4063,TJELTA,9,SOLA,ROGALAND
4068,STAVANGER,9,STAVANGER,ROGALAND
4070,RANDABERG,9,RANDABERG,ROGALAND
4071,RANDABERG,9,RANDABERG,ROGALAND
4072,RANDABERG,9,RANDABERG,ROGALAND
4073,RANDABERG,9,RANDABERG,ROGALAND
4076,VASSØY,9,STAVANGER,ROGALAND
4077,HUNDVÅG,9,STAVANGER,ROGALAND
4078,STAVANGER,9,STAVANGER,ROGALAND
4079,STAVANGER,9,STAVANGER,ROGALAND
4081,STAVANGER,9,STAVANGER,ROGALAND
4082,STAVANGER,9,STAVANGER,ROGALAND
4083,HUNDVÅG,9,STAVANGER,ROGALAND
4084,STAVANGER,9,STAVANGER,ROGALAND
4085,HUNDVÅG,9,STAVANGER,ROGALAND
4086,HUNDVÅG,9,STAVANGER,ROGALAND
4087,STAVANGER,9,STAVANGER,ROGALAND
4088,STAVANGER,9,STAVANGER,ROGALAND
4089,HAFRSFJORD,9,STAVANGER,ROGALAND
4090,HAFRSFJORD,9,STAVANGER,ROGALAND
4091,HAFRSFJORD,9,STAVANGER,ROGALAND
4092,STAVANGER,9,STAVANGER,ROGALAND
4093,STAVANGER,9,STAVANGER,ROGALAND
4094,STAVANGER,9,STAVANGER,ROGALAND
4095,STAVANGER,9,STAVANGER,ROGALAND
4096,RANDABERG,9,RANDABERG,ROGALAND
4097,SOLA,9,SOLA,ROGALAND
4098,TANANGER,9,SOLA,ROGALAND
4099,STAVANGER,9,STAVANGER,ROGALAND
4100,JØRPELAND,9,STRAND,ROGALAND
4102,IDSE,9,STRAND,ROGALAND
4103,JØRPELAND,9,STRAND,ROGALAND
4104,JØRPELAND,9,STRAND,ROGALAND
4105,JØRPELAND,9,STRAND,ROGALAND
4110,FORSAND,9,SANDNES,ROGALAND
4119,FORSAND,9,SANDNES,ROGALAND
4120,TAU,9,STRAND,ROGALAND
4121,TAU,9,STRAND,ROGALAND
4123,SØR-HIDLE,9,STRAND,ROGALAND
4124,TAU,9,STRAND,ROGALAND
4126,JØRPELAND,9,STRAND,ROGALAND
4127,LYSEBOTN,9,SANDNES,ROGALAND
4128,FLØYRLI,9,SANDNES,ROGALAND
4129,SONGESAND,9,SANDNES,ROGALAND
4130,HJELMELAND,9,HJELMELAND,ROGALAND
4134,JØSENFJORDEN,9,HJELMELAND,ROGALAND
4137,ÅRDAL I RYFYLKE,9,HJELMELAND,ROGALAND
4139,FISTER,9,HJELMELAND,ROGALAND
4146,SKIFTUN,9,HJELMELAND,ROGALAND
4148,HJELMELAND,9,HJELMELAND,ROGALAND
4150,RENNESØY,9,STAVANGER,ROGALAND
4152,VESTRE ÅMØY,9,STAVANGER,ROGALAND
4153,BRIMSE,9,STAVANGER,ROGALAND
4154,AUSTRE ÅMØY,9,STAVANGER,ROGALAND
4156,MOSTERØY,9,STAVANGER,ROGALAND
4158,BRU,9,STAVANGER,ROGALAND
4159,RENNESØY,9,STAVANGER,ROGALAND
4160,FINNØY,9,STAVANGER,ROGALAND
4161,FINNØY,9,STAVANGER,ROGALAND
4163,TALGJE,9,STAVANGER,ROGALAND
4164,FOGN,9,STAVANGER,ROGALAND
4167,HELGØY I RYFYLKE,9,HJELMELAND,ROGALAND
4168,BYRE,9,STAVANGER,ROGALAND
4169,SØRBOKN,9,STAVANGER,ROGALAND
4170,SJERNARØY,9,STAVANGER,ROGALAND
4173,NORD-HIDLE,9,STAVANGER,ROGALAND
4174,SJERNARØY,9,STAVANGER,ROGALAND
4180,KVITSØY,9,KVITSØY,ROGALAND
4181,KVITSØY,9,KVITSØY,ROGALAND
4182,SKARTVEIT,9,STAVANGER,ROGALAND
4187,OMBO,9,STAVANGER,ROGALAND
4198,FOLDØY,9,SULDAL,ROGALAND
4200,SAUDA,9,SAUDA,ROGALAND
4201,SAUDA,9,SAUDA,ROGALAND
4208,SAUDASJØEN,9,SAUDA,ROGALAND
4209,VANVIK,9,SULDAL,ROGALAND
4230,SAND,9,SULDAL,ROGALAND
4233,ERFJORD,9,SULDAL,ROGALAND
4234,JELSA,9,SULDAL,ROGALAND
4235,HEBNES,9,SULDAL,ROGALAND
4237,SULDALSOSEN,9,SULDAL,ROGALAND
4239,SAND,9,SULDAL,ROGALAND
4240,SULDALSOSEN,9,SULDAL,ROGALAND
4244,NESFLATEN,9,SULDAL,ROGALAND
4250,KOPERVIK,9,KARMØY,ROGALAND
4260,TORVASTAD,9,KARMØY,ROGALAND
4262,AVALDSNES,9,KARMØY,ROGALAND
4264,KVALAVÅG,9,KARMØY,ROGALAND
4265,HÅVIK,9,KARMØY,ROGALAND
4270,ÅKREHAMN,9,KARMØY,ROGALAND
4272,SANDVE,9,KARMØY,ROGALAND
4274,STOL,9,KARMØY,ROGALAND
4275,SÆVELANDSVIK,9,KARMØY,ROGALAND
4276,VEAVÅGEN,9,KARMØY,ROGALAND
4280,SKUDENESHAVN,9,KARMØY,ROGALAND
4291,KOPERVIK,9,KARMØY,ROGALAND
4294,KOPERVIK,9,KARMØY,ROGALAND
4295,VEAVÅGEN,9,KARMØY,ROGALAND
4296,ÅKREHAMN,9,KARMØY,ROGALAND
4297,SKUDENESHAVN,9,KARMØY,ROGALAND
4298,TORVASTAD,9,KARMØY,ROGALAND
4299,AVALDSNES,9,KARMØY,ROGALAND
4301,SANDNES,9,SANDNES,ROGALAND
4302,SANDNES,9,SANDNES,ROGALAND
4306,SANDNES,9,SANDNES,ROGALAND
4307,SANDNES,9,SANDNES,ROGALAND
4308,SANDNES,9,SANDNES,ROGALAND
4309,SANDNES,9,SANDNES,ROGALAND
4310,HOMMERSÅK,9,SANDNES,ROGALAND
4311,HOMMERSÅK,9,SANDNES,ROGALAND
4312,SANDNES,9,SANDNES,ROGALAND
4313,SANDNES,9,SANDNES,ROGALAND
4314,SANDNES,9,SANDNES,ROGALAND
4315,SANDNES,9,SANDNES,ROGALAND
4316,SANDNES,9,SANDNES,ROGALAND
4317,SANDNES,9,SANDNES,ROGALAND
4318,SANDNES,9,SANDNES,ROGALAND
4319,SANDNES,9,SANDNES,ROGALAND
4320,SANDNES,9,SANDNES,ROGALAND
4321,SANDNES,9,SANDNES,ROGALAND
4322,SANDNES,9,SANDNES,ROGALAND
4323,SANDNES,9,SANDNES,ROGALAND
4324,SANDNES,9,SANDNES,ROGALAND
4325,SANDNES,9,SANDNES,ROGALAND
4326,SANDNES,9,SANDNES,ROGALAND
4327,SANDNES,9,SANDNES,ROGALAND
4328,SANDNES,9,SANDNES,ROGALAND
4329,SANDNES,9,SANDNES,ROGALAND
4330,ÅLGÅRD,9,GJESDAL,ROGALAND
4331,ÅLGÅRD,9,GJESDAL,ROGALAND
4332,FIGGJO,9,SANDNES,ROGALAND
4333,OLTEDAL,9,GJESDAL,ROGALAND
4334,ÅLGÅRD,9,GJESDAL,ROGALAND
4335,DIRDAL,9,GJESDAL,ROGALAND
4336,SANDNES,9,SANDNES,ROGALAND
4337,SANDNES,9,SANDNES,ROGALAND
4338,SANDNES,9,SANDNES,ROGALAND
4339,ÅLGÅRD,9,GJESDAL,ROGALAND
4340,BRYNE,9,TIME,ROGALAND
4341,BRYNE,9,KLEPP,ROGALAND
4342,UNDHEIM,9,TIME,ROGALAND
4343,ORRE,9,KLEPP,ROGALAND
4344,BRYNE,9,TIME,ROGALAND
4345,BRYNE,9,TIME,ROGALAND
4346,BRYNE,9,TIME,ROGALAND
4347,LYE,9,TIME,ROGALAND
4348,LYE,9,TIME,ROGALAND
4349,BRYNE,9,TIME,ROGALAND
4350,KLEPPE,9,KLEPP,ROGALAND
4351,KLEPPE,9,KLEPP,ROGALAND
4352,KLEPPE,9,KLEPP,ROGALAND
4353,KLEPP STASJON,9,KLEPP,ROGALAND
4354,VOLL,9,KLEPP,ROGALAND
4355,KVERNALAND,9,TIME,ROGALAND
4356,KVERNALAND,9,TIME,ROGALAND
4357,KLEPP STASJON,9,KLEPP,ROGALAND
4358,KLEPPE,9,KLEPP,ROGALAND
4360,VARHAUG,9,HÅ,ROGALAND
4361,SIREVÅG,9,HÅ,ROGALAND
4362,VIGRESTAD,9,HÅ,ROGALAND
4363,BRUSAND,9,HÅ,ROGALAND
4364,SIREVÅG,9,HÅ,ROGALAND
4365,NÆRBØ,9,HÅ,ROGALAND
4367,NÆRBØ,9,HÅ,ROGALAND
4368,VARHAUG,9,HÅ,ROGALAND
4369,VIGRESTAD,9,HÅ,ROGALAND
4370,EGERSUND,9,EIGERSUND,ROGALAND
4371,EGERSUND,9,EIGERSUND,ROGALAND
4372,EGERSUND,9,EIGERSUND,ROGALAND
4373,EGERSUND,9,EIGERSUND,ROGALAND
4374,EGERSUND,9,EIGERSUND,ROGALAND
4375,HELLVIK,9,EIGERSUND,ROGALAND
4376,HELLELAND,9,EIGERSUND,ROGALAND
4378,EGERSUND,9,EIGERSUND,ROGALAND
4379,EGERSUND,9,EIGERSUND,ROGALAND
4380,HAUGE I DALANE,9,SOKNDAL,ROGALAND
4381,HAUGE I DALANE,9,SOKNDAL,ROGALAND
4384,VIKESÅ,9,BJERKREIM,ROGALAND
4385,HELLELAND,9,EIGERSUND,ROGALAND
4387,BJERKREIM,9,BJERKREIM,ROGALAND
4389,VIKESÅ,9,BJERKREIM,ROGALAND
4390,OLTEDAL,9,GJESDAL,ROGALAND
4391,SANDNES,9,SANDNES,ROGALAND
4392,SANDNES,9,SANDNES,ROGALAND
4393,SANDNES,9,SANDNES,ROGALAND
4394,SANDNES,9,SANDNES,ROGALAND
4395,HOMMERSÅK,9,SANDNES,ROGALAND
4396,SANDNES,9,SANDNES,ROGALAND
4397,SANDNES,9,SANDNES,ROGALAND
4398,SANDNES,9,SANDNES,ROGALAND
4399,SANDNES,9,SANDNES,ROGALAND
4400,FLEKKEFJORD,10,FLEKKEFJORD,VEST-AGDER
4401,FLEKKEFJORD,10,FLEKKEFJORD,VEST-AGDER
4402,FLEKKEFJORD,10,FLEKKEFJORD,VEST-AGDER
4403,FLEKKEFJORD,10,FLEKKEFJORD,VEST-AGDER
4404,FLEKKEFJORD,10,FLEKKEFJORD,VEST-AGDER
4405,FLEKKEFJORD,10,FLEKKEFJORD,VEST-AGDER
4406,FLEKKEFJORD,10,FLEKKEFJORD,VEST-AGDER
4407,FLEKKEFJORD,10,FLEKKEFJORD,VEST-AGDER
4420,ÅNA-SIRA,10,FLEKKEFJORD,VEST-AGDER
4432,HIDRASUND,10,FLEKKEFJORD,VEST-AGDER
4434,ANDABELØY,10,FLEKKEFJORD,VEST-AGDER
4436,GYLAND,10,FLEKKEFJORD,VEST-AGDER
4438,SIRA,10,FLEKKEFJORD,VEST-AGDER
4439,SIRA,10,FLEKKEFJORD,VEST-AGDER
4440,TONSTAD,10,SIRDAL,VEST-AGDER
4441,TONSTAD,10,SIRDAL,VEST-AGDER
4443,TJØRHOM,10,SIRDAL,VEST-AGDER
4460,MOI,9,LUND,ROGALAND
4462,HOVSHERAD,9,LUND,ROGALAND
4463,UALAND,9,LUND,ROGALAND
4465,MOI,9,LUND,ROGALAND
4473,KVINLOG,10,KVINESDAL,VEST-AGDER
4480,KVINESDAL,10,KVINESDAL,VEST-AGDER
4484,ØYESTRANDA,10,KVINESDAL,VEST-AGDER
4485,FEDA,10,KVINESDAL,VEST-AGDER
4486,FEDA,10,KVINESDAL,VEST-AGDER
4490,KVINESDAL,10,KVINESDAL,VEST-AGDER
4491,KVINESDAL,10,KVINESDAL,VEST-AGDER
4492,KVINESDAL,10,KVINESDAL,VEST-AGDER
4501,MANDAL,10,LINDESNES,VEST-AGDER
4502,MANDAL,10,LINDESNES,VEST-AGDER
4503,MANDAL,10,LINDESNES,VEST-AGDER
4504,MANDAL,10,LINDESNES,VEST-AGDER
4507,MANDAL,10,LINDESNES,VEST-AGDER
4508,MANDAL,10,LINDESNES,VEST-AGDER
4509,MANDAL,10,LINDESNES,VEST-AGDER
4513,MANDAL,10,LINDESNES,VEST-AGDER
4514,MANDAL,10,LINDESNES,VEST-AGDER
4515,MANDAL,10,LINDESNES,VEST-AGDER
4516,MANDAL,10,LINDESNES,VEST-AGDER
4517,MANDAL,10,LINDESNES,VEST-AGDER
4519,HOLUM,10,LINDESNES,VEST-AGDER
4520,LINDESNES,10,LINDESNES,VEST-AGDER
4521,LINDESNES,10,LINDESNES,VEST-AGDER
4522,LINDESNES,10,LINDESNES,VEST-AGDER
4523,LINDESNES,10,LINDESNES,VEST-AGDER
4524,LINDESNES,10,LINDESNES,VEST-AGDER
4525,KONSMO,10,LYNGDAL,VEST-AGDER
4526,KONSMO,10,LYNGDAL,VEST-AGDER
4528,KOLLUNGTVEIT,10,LYNGDAL,VEST-AGDER
4529,BYREMO,10,LYNGDAL,VEST-AGDER
4532,ØYSLEBØ,10,LINDESNES,VEST-AGDER
4534,MARNARDAL,10,LINDESNES,VEST-AGDER
4535,MARNARDAL,10,LINDESNES,VEST-AGDER
4536,BJELLAND,10,LINDESNES,VEST-AGDER
4540,ÅSERAL,10,ÅSERAL,VEST-AGDER
4541,ÅSERAL,10,ÅSERAL,VEST-AGDER
4544,FOSSDAL,10,ÅSERAL,VEST-AGDER
4550,FARSUND,10,FARSUND,VEST-AGDER
4551,FARSUND,10,FARSUND,VEST-AGDER
4552,FARSUND,10,FARSUND,VEST-AGDER
4553,FARSUND,10,FARSUND,VEST-AGDER
4554,FARSUND,10,FARSUND,VEST-AGDER
4557,VANSE,10,FARSUND,VEST-AGDER
4558,VANSE,10,FARSUND,VEST-AGDER
4560,VANSE,10,FARSUND,VEST-AGDER
4563,BORHAUG,10,FARSUND,VEST-AGDER
4575,LYNGDAL,10,LYNGDAL,VEST-AGDER
4576,LYNGDAL,10,LYNGDAL,VEST-AGDER
4577,LYNGDAL,10,LYNGDAL,VEST-AGDER
4579,LYNGDAL,10,LYNGDAL,VEST-AGDER
4580,LYNGDAL,10,LYNGDAL,VEST-AGDER
4586,KORSHAMN,10,LYNGDAL,VEST-AGDER
4588,KVÅS,10,LYNGDAL,VEST-AGDER
4590,SNARTEMO,10,HÆGEBOSTAD,VEST-AGDER
4595,TINGVATN,10,HÆGEBOSTAD,VEST-AGDER
4596,EIKEN,10,HÆGEBOSTAD,VEST-AGDER
4597,EIKEN,10,HÆGEBOSTAD,VEST-AGDER
4604,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4605,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4606,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4608,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4609,KARDEMOMME BY,10,KRISTIANSAND,VEST-AGDER
4610,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4611,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4612,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4613,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4614,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4615,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4616,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4617,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4618,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4619,MOSBY,10,KRISTIANSAND,VEST-AGDER
4620,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4621,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4622,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4623,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4624,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4625,FLEKKERØY,10,KRISTIANSAND,VEST-AGDER
4626,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4628,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4629,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4630,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4631,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4632,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4633,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4634,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4635,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4636,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4637,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4638,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4639,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4640,SØGNE,10,KRISTIANSAND,VEST-AGDER
4641,SØGNE,10,KRISTIANSAND,VEST-AGDER
4642,SØGNE,10,KRISTIANSAND,VEST-AGDER
4643,SØGNE,10,KRISTIANSAND,VEST-AGDER
4644,SØGNE,10,KRISTIANSAND,VEST-AGDER
4645,NODELAND,10,KRISTIANSAND,VEST-AGDER
4646,FINSLAND,10,KRISTIANSAND,VEST-AGDER
4647,BRENNÅSEN,10,KRISTIANSAND,VEST-AGDER
4649,FINSLAND,10,KRISTIANSAND,VEST-AGDER
4656,HAMRESANDEN,10,KRISTIANSAND,VEST-AGDER
4657,KJEVIK,10,KRISTIANSAND,VEST-AGDER
4658,TVEIT,10,KRISTIANSAND,VEST-AGDER
4661,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4662,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4663,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4664,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4665,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4666,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4670,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4671,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4672,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4673,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4674,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4675,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4676,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4677,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4678,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4679,FLEKKERØY,10,KRISTIANSAND,VEST-AGDER
4681,SØGNE,10,KRISTIANSAND,VEST-AGDER
4682,SØGNE,10,KRISTIANSAND,VEST-AGDER
4683,SØGNE,10,KRISTIANSAND,VEST-AGDER
4684,BRENNÅSEN,10,KRISTIANSAND,VEST-AGDER
4685,NODELAND,10,KRISTIANSAND,VEST-AGDER
4686,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4687,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4688,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4689,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4691,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4693,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4694,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4695,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4696,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4697,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4698,KRISTIANSAND S,10,KRISTIANSAND,VEST-AGDER
4699,TVEIT,10,KRISTIANSAND,VEST-AGDER
4700,VENNESLA,10,VENNESLA,VEST-AGDER
4701,VENNESLA,10,VENNESLA,VEST-AGDER
4702,VENNESLA,10,VENNESLA,VEST-AGDER
4703,VENNESLA,10,VENNESLA,VEST-AGDER
4705,ØVREBØ,10,VENNESLA,VEST-AGDER
4706,VENNESLA,10,VENNESLA,VEST-AGDER
4707,VENNESLA,10,VENNESLA,VEST-AGDER
4708,VENNESLA,10,VENNESLA,VEST-AGDER
4715,ØVREBØ,10,VENNESLA,VEST-AGDER
4720,HÆGELAND,10,VENNESLA,VEST-AGDER
4721,HÆGELAND,10,VENNESLA,VEST-AGDER
4724,IVELAND,11,IVELAND,AUST-AGDER
4725,IVELAND,11,IVELAND,AUST-AGDER
4730,VATNESTRØM,11,IVELAND,AUST-AGDER
4733,EVJE,11,EVJE OG HORNNES,AUST-AGDER
4734,EVJE,11,EVJE OG HORNNES,AUST-AGDER
4735,EVJE,11,EVJE OG HORNNES,AUST-AGDER
4737,HORNNES,11,EVJE OG HORNNES,AUST-AGDER
4741,BYGLANDSFJORD,11,BYGLAND,AUST-AGDER
4742,GRENDI,11,BYGLAND,AUST-AGDER
4744,BYGLAND,11,BYGLAND,AUST-AGDER
4745,BYGLAND,11,BYGLAND,AUST-AGDER
4746,VALLE,11,VALLE,AUST-AGDER
4747,VALLE,11,VALLE,AUST-AGDER
4748,RYSSTAD,11,VALLE,AUST-AGDER
4749,RYSSTAD,11,VALLE,AUST-AGDER
4754,BYKLE,11,BYKLE,AUST-AGDER
4755,HOVDEN I SETESDAL,11,BYKLE,AUST-AGDER
4756,HOVDEN I SETESDAL,11,BYKLE,AUST-AGDER
4760,BIRKELAND,11,BIRKENES,AUST-AGDER
4766,HEREFOSS,11,BIRKENES,AUST-AGDER
4768,ENGESLAND,11,BIRKENES,AUST-AGDER
4770,HØVÅG,11,LILLESAND,AUST-AGDER
4780,BREKKESTØ,11,LILLESAND,AUST-AGDER
4790,LILLESAND,11,LILLESAND,AUST-AGDER
4791,LILLESAND,11,LILLESAND,AUST-AGDER
4792,LILLESAND,11,LILLESAND,AUST-AGDER
4793,HØVÅG,11,LILLESAND,AUST-AGDER
4794,LILLESAND,11,LILLESAND,AUST-AGDER
4795,BIRKELAND,11,BIRKENES,AUST-AGDER
4801,ARENDAL,11,ARENDAL,AUST-AGDER
4802,ARENDAL,11,ARENDAL,AUST-AGDER
4803,ARENDAL,11,ARENDAL,AUST-AGDER
4804,ARENDAL,11,ARENDAL,AUST-AGDER
4808,ARENDAL,11,ARENDAL,AUST-AGDER
4809,ARENDAL,11,ARENDAL,AUST-AGDER
4810,EYDEHAVN,11,ARENDAL,AUST-AGDER
4812,KONGSHAVN,11,ARENDAL,AUST-AGDER
4815,SALTRØD,11,ARENDAL,AUST-AGDER
4816,KOLBJØRNSVIK,11,ARENDAL,AUST-AGDER
4817,HIS,11,ARENDAL,AUST-AGDER
4818,FÆRVIK,11,ARENDAL,AUST-AGDER
4820,FROLAND,11,FROLAND,AUST-AGDER
4821,RYKENE,11,ARENDAL,AUST-AGDER
4822,RYKENE,11,ARENDAL,AUST-AGDER
4823,NEDENES,11,ARENDAL,AUST-AGDER
4824,BJORBEKK,11,ARENDAL,AUST-AGDER
4825,ARENDAL,11,ARENDAL,AUST-AGDER
4827,FROLANDS VERK,11,FROLAND,AUST-AGDER
4828,MJÅVATN,11,FROLAND,AUST-AGDER
4830,HYNNEKLEIV,11,FROLAND,AUST-AGDER
4832,MYKLAND,11,FROLAND,AUST-AGDER
4834,RISDAL,11,FROLAND,AUST-AGDER
4836,ARENDAL,11,ARENDAL,AUST-AGDER
4838,ARENDAL,11,ARENDAL,AUST-AGDER
4839,ARENDAL,11,ARENDAL,AUST-AGDER
4841,ARENDAL,11,ARENDAL,AUST-AGDER
4842,ARENDAL,11,ARENDAL,AUST-AGDER
4843,ARENDAL,11,ARENDAL,AUST-AGDER
4844,ARENDAL,11,ARENDAL,AUST-AGDER
4846,ARENDAL,11,ARENDAL,AUST-AGDER
4847,ARENDAL,11,ARENDAL,AUST-AGDER
4848,ARENDAL,11,ARENDAL,AUST-AGDER
4849,ARENDAL,11,ARENDAL,AUST-AGDER
4851,SALTRØD,11,ARENDAL,AUST-AGDER
4852,FÆRVIK,11,ARENDAL,AUST-AGDER
4853,HIS,11,ARENDAL,AUST-AGDER
4854,NEDENES,11,ARENDAL,AUST-AGDER
4855,FROLAND,11,FROLAND,AUST-AGDER
4856,ARENDAL,11,ARENDAL,AUST-AGDER
4857,ARENDAL,11,ARENDAL,AUST-AGDER
4858,ARENDAL,11,ARENDAL,AUST-AGDER
4859,ARENDAL,11,ARENDAL,AUST-AGDER
4862,EYDEHAVN,11,ARENDAL,AUST-AGDER
4863,NELAUG,11,ÅMLI,AUST-AGDER
4864,ÅMLI,11,ÅMLI,AUST-AGDER
4865,ÅMLI,11,ÅMLI,AUST-AGDER
4868,SELÅSVATN,11,ÅMLI,AUST-AGDER
4869,DØLEMO,11,ÅMLI,AUST-AGDER
4870,FEVIK,11,GRIMSTAD,AUST-AGDER
4876,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4877,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4878,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4879,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4884,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4885,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4886,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4887,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4888,HOMBORSUND,11,GRIMSTAD,AUST-AGDER
